date,BEV_Registrations,Total_Vehicle_Registrations,BEV_Share,Charging_Infrastructure,RHDI_per_head,CPI,Petrol_Price,PiCG_Amount_GBP,GT_Index,BEV_Registrations_lag_1,BEV_Registrations_lag_3,BEV_Registrations_lag_6,BEV_Registrations_lag_12,BEV_Share_lag_1,BEV_Share_lag_3,BEV_Share_lag_6,BEV_Share_lag_12,Charging_Infrastructure_lag_1,Charging_Infrastructure_lag_3,Charging_Infrastructure_lag_6,Charging_Infrastructure_lag_12,RHDI_per_head_lag_1,RHDI_per_head_lag_3,RHDI_per_head_lag_6,RHDI_per_head_lag_12,Petrol_Price_lag_1,Petrol_Price_lag_3,Petrol_Price_lag_6,Petrol_Price_lag_12,GT_Index_lag_1,GT_Index_lag_3,GT_Index_lag_6,GT_Index_lag_12,BEV_Share_rolling_mean_3,BEV_Share_rolling_std_3,BEV_Share_rolling_mean_6,BEV_Share_rolling_std_6,BEV_Share_rolling_mean_12,BEV_Share_rolling_std_12,Petrol_Price_rolling_mean_3,Petrol_Price_rolling_std_3,Petrol_Price_rolling_mean_6,Petrol_Price_rolling_std_6,Petrol_Price_rolling_mean_12,Petrol_Price_rolling_std_12,GT_Index_rolling_mean_3,GT_Index_rolling_std_3,GT_Index_rolling_mean_6,GT_Index_rolling_std_6,GT_Index_rolling_mean_12,GT_Index_rolling_std_12,FuelPrice_x_Policy,Interest_x_Income
2014-04-30,918,473200,0.0019399830938292,0,5341.6667,100.1,128.95,5000.0,-1.6770254584295017,1218.0,536.0,336.0,236.0,0.0016034755134281,0.0011932324131789,0.0007386238733787,0.0005140492267479,0.0,0.0,0.0,0.0,5348.0,5355.3333,5315.6667,5160.6667,128.97,129.75,131.56,136.41,-1.7373884065553824,-1.620635547989546,-1.699795132928745,-1.9952050944405493,0.0013963242768173332,0.0006716369111227191,0.00121614645603615,0.0004950195960635239,0.0010511251557767,0.0004237969720010109,128.97333333333333,0.02516611477331082,129.495,0.612527550400008,132.06,3.034666373755056,-1.7034119867425683,0.030888933557915884,-1.689097021810033,0.04972960786704044,-1.714810846106369,0.11493461292175404,644850.0,-9291.553198258185
2014-05-31,536,490000,0.0010938775510204,0,5335.3333,100.0,129.43,5000.0,-1.6782413291453386,918.0,236.0,536.0,636.0,0.0019399830938292,0.0006455142231947,0.0011708169506334,0.0013344523709609,0.0,0.0,0.0,0.0,5341.6667,5351.6667,5337.3333,5186.3333,128.95,129.0,129.89,133.34,-1.6770254584295017,-1.6958220952428205,-1.6527144876760076,-1.856898432091307,0.0015457787194259,0.0004259933537293082,0.0012033232227673166,0.0004974194028462024,0.0010310772541149917,0.00041476971095165036,129.11666666666665,0.2715388247245826,129.41833333333332,0.5811855699049049,131.73416666666665,3.0940660459934106,-1.6975517313767412,0.034504928667739555,-1.6933514953882547,0.047012176068967716,-1.699922754194205,0.10608667204118913,644750.0,-8958.111046345102
2014-06-30,936,523300,0.0017886489585323,0,5329.0,100.2,130.01,5000.0,-1.5802851073928204,536.0,1218.0,336.0,336.0,0.0010938775510204,0.0016034755134281,0.0007438565419526,0.0006581782566111,0.0,0.0,0.0,0.0,5335.3333,5348.0,5359.0,5212.0,129.43,128.97,130.41,134.33,-1.6782413291453386,-1.7373884065553824,-1.7509961349669396,-1.8891554782166504,0.0016075032011273,0.0004512028218687443,0.0013774552921972667,0.0004871745133287555,0.0011252831459417584,0.0004493163765592723,129.46333333333334,0.530785581315891,129.35166666666666,0.4536261309334772,131.37416666666667,3.0148856704790883,-1.6451839649892204,0.0562073471477501,-1.6648996574592347,0.05595495443057827,-1.6741835566255527,0.09261468027458661,647150.0,-8953.976848825387
2014-07-31,800,277000,0.0028880866425992,0,5327.3333,99.9,131.02,5000.0,-1.53182632023647,936.0,918.0,536.0,536.0,0.0017886489585323,0.0019399830938292,0.0011932324131789,0.001167501633631,0.0,0.0,0.0,0.0,5329.0,5341.6667,5355.3333,5239.3333,130.01,128.95,129.75,135.01,-1.5802851073928204,-1.6770254584295017,-1.620635547989546,-1.8220623254347568,0.0019235377173839668,0.0009046782848197555,0.00165993099710065,0.000768896468542407,0.0012686652300224416,0.0006795539962082741,130.15333333333334,0.8046324212539332,129.56333333333333,0.8227676869358146,131.04166666666666,2.789010359944593,-1.59678425225821,0.07458890697960915,-1.650098119500389,0.0775750902847256,-1.6499972228590287,0.08828156227817349,650050.0,-8421.33933729634
2014-08-31,500,173800,0.0028768699654775,0,5325.6667,100.2,129.17,5000.0,-1.6139053433335333,800.0,536.0,236.0,236.0,0.0028880866425992,0.0010938775510204,0.0006455142231947,0.0006499586890663,0.0,0.0,0.0,0.0,5327.3333,5335.3333,5351.6667,5266.6667,131.02,129.43,129.0,137.0,-1.53182632023647,-1.6782413291453386,-1.6958220952428205,-1.4566448840027082,0.002517868522203,0.0006315475694605118,0.00203182362081445,0.0007180645119793732,0.001454241169723375,0.0007902815094495546,130.06666666666666,0.9263008870410141,129.59166666666667,0.802157507392231,130.38916666666668,2.098845822798361,-1.575338923654275,0.04126245337257096,-1.6364453275155075,0.07508703733467141,-1.6631022611365978,0.0657727279130882,655100.0,-8160.549365612211
2014-09-30,1500,528600,0.0028376844494892,0,5324.0,100.3,128.4,5000.0,-1.7494548387126885,500.0,936.0,1218.0,536.0,0.0028768699654775,0.0017886489585323,0.0016034755134281,0.0007679083094555,0.0,0.0,0.0,0.0,5325.6667,5329.0,5348.0,5294.0,129.17,130.01,128.97,136.51,-1.6139053433335333,-1.5802851073928204,-1.7373884065553824,-1.7185917697420636,0.002867547019188633,2.6462865740623066e-05,0.0022375251101579667,0.0007470119376024616,0.0016267225147261833,0.000850446847610368,129.53,1.3465882815469383,129.49666666666667,0.9161586471052383,129.71333333333334,0.9277473532780146,-1.6317288340942309,0.1099035969871364,-1.6384563995417254,0.07841899493018158,-1.6656741835508162,0.0686790121297634,645849.9999999999,-8595.121943943464
2014-10-31,800,281600,0.002840909090909,0,5356.0,100.4,125.95,5000.0,-1.752212005682776,1500.0,800.0,918.0,336.0,0.0028376844494892,0.0028880866425992,0.0019399830938292,0.0007386238733787,0.0,0.0,0.0,0.0,5324.0,5327.3333,5341.6667,5315.6667,128.4,131.02,128.95,131.56,-1.7494548387126885,-1.53182632023647,-1.6770254584295017,-1.699795132928745,0.002851821168625233,2.1752729619156387e-05,0.0023876794430046,0.000765558255041795,0.0018019129495203748,0.0008672363539854271,127.84000000000002,1.6814577009247729,128.99666666666664,1.7307069846353629,129.24583333333334,1.2648281114500386,-1.7051907292429995,0.07906748227245705,-1.6509874907506044,0.0908386371243171,-1.6700422562803185,0.07260132013498663,642000.0,-9314.097561306353
2014-11-30,1000,275400,0.0036310820624546,0,5388.0,100.1,122.92,5000.0,-1.6394321848028646,800.0,500.0,536.0,536.0,0.002840909090909,0.0028768699654775,0.0010938775510204,0.0011708169506334,0.0,0.0,0.0,0.0,5356.0,5325.6667,5335.3333,5337.3333,125.95,129.17,129.43,129.89,-1.752212005682776,-1.6139053433335333,-1.6782413291453386,-1.6527144876760076,0.003103225200950933,0.0004571402949373975,0.0028105468615769666,0.0005881535217145391,0.0020069350421721417,0.0009870183111781675,125.75666666666666,2.7451108052922493,127.91166666666668,2.98836019694171,128.665,2.1981500486460575,-1.7136996763994432,0.06433230699626047,-1.644519300026859,0.08988661570432371,-1.6689353977075567,0.07298972020959221,629750.0,-9384.847502436947
2014-12-31,1700,267800,0.0063480209111277,0,5420.0,100.1,116.83,5000.0,-1.6958220952428205,1000.0,1500.0,936.0,336.0,0.0036310820624546,0.0028376844494892,0.0017886489585323,0.0007438565419526,0.0,0.0,0.0,0.0,5388.0,5324.0,5329.0,5359.0,122.92,128.4,130.01,130.41,-1.6394321848028646,-1.7494548387126885,-1.5802851073928204,-1.7509961349669396,0.004273337354830434,0.00183965410480286,0.0035704421870095334,0.0013953081895293421,0.0024739487396034,0.001518033845397,121.89999999999999,4.644771253786166,125.71499999999999,5.178798123116851,127.53333333333332,3.98639352464508,-1.6958220952428205,0.05638991043995545,-1.6637754646685254,0.08564947687787262,-1.6643375610638802,0.06897808644265624,614600.0,-8833.260611717835
2015-01-31,800,266700,0.0029996250468691,2410,5451.3333,99.3,108.27,5000.0,-1.5386427715058837,1700.0,800.0,800.0,536.0,0.0063480209111277,0.002840909090909,0.0028880866425992,0.0011932324131789,0.0,0.0,0.0,0.0,5420.0,5356.0,5327.3333,5355.3333,116.83,125.95,131.02,129.75,-1.6958220952428205,-1.752212005682776,-1.53182632023647,-1.620635547989546,0.0043262426734838,0.00177915005614785,0.003589031921054517,0.0013851046435600204,0.0026244814590775834,0.0014682356260349776,116.00666666666666,7.359621819993921,121.92333333333333,8.050146996587387,125.74333333333333,6.758952760912086,-1.6246323505171898,0.07962795535339795,-1.6649115398800944,0.08356917449362838,-1.6575048296902415,0.0772639043451281,584150.0,-9191.355756216088
2015-02-28,600,178800,0.0033557046979865,2529,5482.6667,99.5,107.0,5000.0,-1.689091890586808,800.0,1000.0,500.0,236.0,0.0029996250468691,0.0036310820624546,0.0028768699654775,0.0006455142231947,2410.0,0.0,0.0,0.0,5451.3333,5388.0,5325.6667,5351.6667,108.27,122.92,129.17,129.0,-1.5386427715058837,-1.6394321848028646,-1.6139053433335333,-1.6958220952428205,0.0042344502186611,0.0018390443125507567,0.003668837709806017,0.0013491943912277069,0.0028503306653102334,0.001338899009230177,110.7,5.346578345072317,118.22833333333331,9.080725558382689,123.90999999999998,8.543424904036296,-1.6411855857785043,0.08886841667819761,-1.6774426310889734,0.07994988733021992,-1.656943979302241,0.07698439924600312,541350.0,-8387.654577114316
2015-03-31,2300,595000,0.0038655462184873,2660,5514.0,99.7,110.8,5000.0,-1.5507852282375651,600.0,1700.0,1500.0,1218.0,0.0033557046979865,0.0063480209111277,0.0028376844494892,0.0016034755134281,2529.0,0.0,0.0,0.0,5482.6667,5420.0,5324.0,5348.0,107.0,116.83,128.4,128.97,-1.689091890586808,-1.6958220952428205,-1.7494548387126885,-1.7373884065553824,0.003406958654447633,0.0004352299333729838,0.0038401480046390333,0.001286345421662409,0.0030388365573985002,0.0013062353024664824,108.69,1.9345025200282973,115.295,7.904284281324759,122.39583333333331,9.153475701843577,-1.5928399634434192,0.08357741873845087,-1.6443310293431195,0.08513282921381274,-1.6413937144424227,0.07809622311025131,535000.0,-9260.727861760335
2015-04-30,800,287600,0.0027816411682892,2742,5554.3333,99.9,112.83,5000.0,-1.390909810016672,2300.0,800.0,800.0,918.0,0.0038655462184873,0.0029996250468691,0.002840909090909,0.0019399830938292,2660.0,2410.0,0.0,0.0,5514.0,5451.3333,5356.0,5341.6667,110.8,108.27,125.95,128.95,-1.5507852282375651,-1.5386427715058837,-1.752212005682776,-1.6770254584295017,0.0033342973615876664,0.0005422695316906612,0.0038302700175357335,0.0012957465483088026,0.0031089747302701664,0.001263774846667434,110.21,2.9594425150686843,113.10833333333335,5.937115180511834,121.05250000000001,9.286063971937052,-1.5435956429470152,0.14922099683278933,-1.5841139967321023,0.11581490085458712,-1.6175507437413534,0.10520107970390051,554000.0,-8551.029748501935
2015-05-31,900,300200,0.002998001332445,2826,5594.6667,100.1,115.28,5000.0,-1.6287289424609273,800.0,600.0,1000.0,536.0,0.0027816411682892,0.0033557046979865,0.0036310820624546,0.0010938775510204,2742.0,2529.0,0.0,0.0,5554.3333,5482.6667,5388.0,5335.3333,112.83,107.0,122.92,129.43,-1.390909810016672,-1.689091890586808,-1.6394321848028646,-1.6782413291453386,0.003215062906407167,0.0005736282198684432,0.003724756562534133,0.0013402232929542665,0.00326765171205555,0.0010961898198422872,112.96999999999998,2.2432788502539003,111.835,3.8720989140254756,119.87333333333333,9.020153529567432,-1.5234746602383884,0.12123895942502472,-1.582330123008446,0.11487101855382957,-1.6134247115176523,0.10356256525604322,564150.0,-7725.576675072275
2015-06-30,1300,359900,0.0036121144762434,2907,5635.0,100.2,116.39,5000.0,-1.5547582659234898,900.0,2300.0,1700.0,936.0,0.002998001332445,0.0038655462184873,0.0063480209111277,0.0017886489585323,2826.0,2660.0,0.0,0.0,5594.6667,5514.0,5420.0,5329.0,115.28,110.8,116.83,130.01,-1.6287289424609273,-1.5507852282375651,-1.6958220952428205,-1.5802851073928204,0.003130585658992533,0.0004308194883482497,0.003268772156720083,0.0004158447070275696,0.0034196071718648083,0.0009941681420883304,114.83333333333333,1.8215469616043483,111.76166666666667,3.761156293836237,118.73833333333333,8.46875415688134,-1.5247990061336967,0.12170724248991424,-1.5588194847885577,0.10053858304392173,-1.6112974747285413,0.1045624958783255,576400.0,-9112.195577712366
2015-07-31,600,281000,0.0021352313167259,3020,5668.0,100.0,116.5,5000.0,-1.4876651131415968,1300.0,800.0,800.0,800.0,0.0036121144762434,0.0027816411682892,0.0029996250468691,0.0028880866425992,2907.0,2742.0,2410.0,0.0,5635.0,5554.3333,5451.3333,5327.3333,116.39,112.83,108.27,131.02,-1.5547582659234898,-1.390909810016672,-1.5386427715058837,-1.53182632023647,0.0029151157084714332,0.0007419221567743589,0.00312470653502955,0.0006249126900438695,0.003356869228042033,0.0010527862560959019,116.05666666666667,0.6748580097548011,113.13333333333333,3.7337041482506486,117.52833333333332,7.540914862912516,-1.557050773842005,0.07055985175704092,-1.5503232083945095,0.10465443896232596,-1.607617374137302,0.1083232744814738,581950.0,-8761.062828478865
2015-08-31,700,181300,0.0038610038610038,3134,5701.0,100.3,114.12,5000.0,-1.6299448131767644,600.0,900.0,600.0,500.0,0.0021352313167259,0.002998001332445,0.0033557046979865,0.0028768699654775,3020.0,2826.0,2529.0,0.0,5668.0,5594.6667,5482.6667,5325.6667,116.5,115.28,107.0,129.17,-1.4876651131415968,-1.6287289424609273,-1.689091890586808,-1.6139053433335333,0.0032027832179910335,0.000932864822942052,0.0032089230621990994,0.0006926468669019842,0.0034388803860025585,0.0010503242091242533,115.67,1.3434656675914,114.32,2.218531045533863,116.27416666666666,6.624558247135789,-1.5574560640806172,0.0711782048572224,-1.5404653621595026,0.09084332443163043,-1.608953996624238,0.10850671826693203,582500.0,-8432.08586128657
2015-09-30,1900,565400,0.0033604527767951,3244,5734.0,100.2,110.4,5000.0,-1.3330396758085967,700.0,1300.0,2300.0,1500.0,0.0038610038610038,0.0036121144762434,0.0038655462184873,0.0028376844494892,3134.0,2907.0,2660.0,0.0,5701.0,5635.0,5514.0,5324.0,114.12,116.39,110.8,128.4,-1.6299448131767644,-1.5547582659234898,-1.5507852282375651,-1.7494548387126885,0.0031188959848415993,0.0008878823015749366,0.0031247408219170665,0.0006241932070607512,0.00348244441327805,0.0010338335908441005,113.67333333333335,3.074432196899092,114.25333333333333,2.347710941888763,114.77416666666669,5.585716293829217,-1.4835498673756529,0.14849534196293235,-1.5041744367546743,0.12351459516251102,-1.574252733048897,0.12484495128632818,570600.0,-9292.315379920734
2015-10-31,1100,280300,0.0039243667499108,3386,5734.3333,100.3,108.74,5000.0,-1.3117502250774729,1900.0,600.0,800.0,800.0,0.0033604527767951,0.0021352313167259,0.0027816411682892,0.002840909090909,3244.0,3020.0,2742.0,0.0,5734.0,5668.0,5554.3333,5356.0,110.4,116.5,112.83,125.95,-1.3330396758085967,-1.4876651131415968,-1.390909810016672,-1.752212005682776,0.0037152744625699,0.0003089134756606065,0.003315195085520667,0.0006711383004948341,0.0035727325515282,0.0010199302666001387,111.08666666666666,2.7549470654314416,113.57166666666667,3.2601129837268137,113.33999999999999,4.572968003784188,-1.4249115713542784,0.1778827784449269,-1.4909811725981414,0.14101993075141125,-1.5375475846651219,0.13229434449499028,552000.0,-7643.649501086494
2015-11-30,1200,281800,0.0042583392476933,3525,5734.6667,100.3,107.19,5000.0,-1.565608827364959,1100.0,700.0,900.0,1000.0,0.0039243667499108,0.0038610038610038,0.002998001332445,0.0036310820624546,3386.0,3134.0,2826.0,0.0,5734.3333,5701.0,5594.6667,5388.0,108.74,114.12,115.28,122.92,-1.3117502250774729,-1.6299448131767644,-1.6287289424609273,-1.6394321848028646,0.0038477195914663996,0.00045382388525584406,0.003525251404728716,0.0007451577258768992,0.0036250039836314245,0.0010390861142469438,108.77666666666669,1.605314091799128,112.22333333333331,4.001023202465086,112.02916666666665,3.759340992377142,-1.4034662427503433,0.14082248928079388,-1.4804611534154797,0.13066286257224516,-1.5313956382119631,0.12879600985266013,543700.0,-7522.012996944248
2015-12-31,2300,283000,0.0081272084805653,3667,5735.0,100.3,103.8,5000.0,-1.3252157454090103,1200.0,1900.0,1300.0,1700.0,0.0042583392476933,0.0033604527767951,0.0036121144762434,0.0063480209111277,3525.0,3244.0,2907.0,0.0,5734.6667,5734.0,5635.0,5420.0,107.19,110.4,116.39,116.83,-1.565608827364959,-1.3330396758085967,-1.5547582659234898,-1.6958220952428205,0.0054366381593898,0.002336078101693434,0.0042777670721157,0.0020272683561306003,0.0037732696144178912,0.0014914279691423003,106.57666666666665,2.5264665707917824,110.125,4.630644663542756,110.94333333333333,4.111866051349411,-1.400858265950481,0.14283693735949116,-1.4422040666630667,0.13795895472005051,-1.5005117757258122,0.1302099237152999,535950.0,-8978.244807515879
2016-01-31,900,272100,0.0033076074972436,3752,5722.0,99.5,101.78,5000.0,-1.329188783094935,2300.0,1100.0,600.0,800.0,0.0081272084805653,0.0039243667499108,0.0021352313167259,0.0029996250468691,3667.0,3386.0,3020.0,2410.0,5735.0,5734.3333,5668.0,5451.3333,103.8,108.74,116.5,108.27,-1.3252157454090103,-1.3117502250774729,-1.4876651131415968,-1.5386427715058837,0.005231051741834067,0.002552795645327303,0.004473163102201983,0.0018259659046649108,0.003798934818615767,0.0014795067395629608,104.25666666666666,2.7337580970758713,107.67166666666667,4.47436438688931,110.40250000000002,4.8550987725180645,-1.4066711186229686,0.13765842764694428,-1.415791344988623,0.1426066774823657,-1.4830572766915664,0.138413920444102,519000.0,-7600.112299920675
2016-02-29,500,186400,0.0026824034334763,3830,5709.0,99.8,101.43,5000.0,-1.3345809720628474,900.0,1200.0,700.0,600.0,0.0033076074972436,0.0042583392476933,0.0038610038610038,0.0033557046979865,3752.0,3525.0,3134.0,2529.0,5722.0,5734.6667,5701.0,5482.6667,101.78,107.19,114.12,107.0,-1.329188783094935,-1.565608827364959,-1.6299448131767644,-1.689091890586808,0.004705739803761734,0.0029795227738848976,0.004276729697614066,0.0019632280654532175,0.003742826379906583,0.0015102905689114109,102.33666666666666,1.2793097096979422,105.55666666666667,3.7586628828165805,109.93833333333333,5.440882002919587,-1.3296618335222645,0.00470049998401537,-1.3665640381363036,0.09785374045680363,-1.4535147001479027,0.12787221322545847,508900.0,-7605.618216869218
2016-03-31,2900,622100,0.0046616299630284,3913,5696.0,100.2,102.29,4500.0,-1.4606990572825211,500.0,2300.0,1900.0,2300.0,0.0026824034334763,0.0081272084805653,0.0033604527767951,0.0038655462184873,3830.0,3667.0,3244.0,2660.0,5709.0,5735.0,5734.0,5514.0,101.43,103.8,110.4,110.8,-1.3345809720628474,-1.3252157454090103,-1.3330396758085967,-1.5507852282375651,0.0035505469645827664,0.0010117307460060696,0.004493592561986283,0.0019129939880691792,0.0038091666919516745,0.001533477362951146,101.83333333333333,0.4324735059252983,104.205,3.0623177496785337,109.22916666666667,5.857044644673131,-1.3748229374801015,0.07441975470065895,-1.387840601715291,0.10285731730969119,-1.4460075192349828,0.12423515028746253,456435.00000000006,-7619.1227695067955
2016-04-30,900,291100,0.0030917210580556,4074,5691.6667,100.2,105.86,4500.0,-1.3345348516649598,2900.0,900.0,1100.0,800.0,0.0046616299630284,0.0033076074972436,0.0039243667499108,0.0027816411682892,3913.0,3752.0,3386.0,2742.0,5696.0,5722.0,5734.3333,5554.3333,102.29,101.78,108.74,112.83,-1.4606990572825211,-1.329188783094935,-1.3117502250774729,-1.390909810016672,0.0034785848181867664,0.001044788060085795,0.004354818280010417,0.001991150716159703,0.0038350066827655418,0.0015171141301777585,103.19333333333334,2.349092023171427,103.72500000000001,2.3528429611846513,108.64833333333333,5.812928902389881,-1.3766049603367765,0.07282762791422762,-1.3916380394798722,0.09986327952838384,-1.4413096060390067,0.12753026436880155,460305.0,-8320.14183028124
2016-05-31,800,306200,0.0026126714565643,4244,5687.3333,100.4,108.69,4500.0,-1.3518973851080467,900.0,500.0,1200.0,900.0,0.0030917210580556,0.0026824034334763,0.0042583392476933,0.002998001332445,4074.0,3830.0,3525.0,2826.0,5691.6667,5709.0,5734.6667,5594.6667,105.86,101.43,107.19,115.28,-1.3345348516649598,-1.3345809720628474,-1.565608827364959,-1.6287289424609273,0.003455340825882766,0.0010717846061447786,0.0040805403148222496,0.0021164972388338457,0.0038028958597754827,0.0015403405855124504,105.61333333333334,3.2071222822537098,103.97500000000001,2.826635809579329,108.09916666666668,5.428002241463291,-1.3823770980185095,0.06838209830873773,-1.3560194657703866,0.052086007343192596,-1.4182403095929335,0.11496476928904317,476370.0,-7595.727575210891
2016-06-30,1400,358400,0.00390625,4408,5683.0,100.6,111.02,4500.0,-1.3775664346573977,800.0,2900.0,2300.0,1300.0,0.0026126714565643,0.0046616299630284,0.0081272084805653,0.0036121144762434,4244.0,3913.0,3667.0,2907.0,5687.3333,5696.0,5735.0,5635.0,108.69,102.29,103.8,116.39,-1.3518973851080467,-1.4606990572825211,-1.3252157454090103,-1.5547582659234898,0.0032035475048733,0.0006539994095297176,0.0033770472347280332,0.0007852695839921966,0.0038274071534218665,0.0015393686785335004,108.52333333333333,2.584034313496833,105.17833333333333,4.021509252340839,107.65166666666669,4.8755938255265185,-1.354666223810135,0.02164899846476931,-1.364744580645118,0.050246189323028115,-1.4034743236540923,0.1069352733569404,489105.0,-7688.691016507918
2016-07-31,700,281500,0.0024866785079928,4515,5666.6667,100.6,111.79,4500.0,-1.682361685930796,1400.0,900.0,900.0,600.0,0.00390625,0.0030917210580556,0.0033076074972436,0.0021352313167259,4408.0,4074.0,3752.0,3020.0,5683.0,5691.6667,5722.0,5668.0,111.02,105.86,101.78,116.5,-1.3775664346573977,-1.3345348516649598,-1.329188783094935,-1.4876651131415968,0.003001866654852367,0.0007857483579414987,0.003240225736519567,0.0008670473407940932,0.0038566944193607748,0.001507255679703166,110.5,1.6140941732117933,106.84666666666668,4.389262656376714,107.25916666666667,4.247669860337711,-1.470608501898747,0.18383221490526344,-1.4236067311177614,0.13524148179346954,-1.4196990380531922,0.1325682860341311,499590.0,-7828.710048157991
2016-08-31,600,184700,0.0032485110990795,4620,5650.3333,100.9,110.03,4500.0,-1.497152484767697,700.0,800.0,500.0,700.0,0.0024866785079928,0.0026126714565643,0.0026824034334763,0.0038610038610038,4515.0,4244.0,3830.0,3134.0,5666.6667,5687.3333,5709.0,5701.0,111.79,108.69,101.43,114.12,-1.682361685930796,-1.3518973851080467,-1.3345809720628474,-1.6299448131767644,0.0032138132023574336,0.0007104215391284225,0.0033345770141201005,0.000823935118785658,0.003805653355867083,0.0015174327189458774,110.94666666666666,0.882288690469116,108.27999999999999,3.599855552657172,106.91833333333334,3.786124987931535,-1.5190268684519637,0.15357051408352568,-1.4507019832352366,0.1300228964215479,-1.4086330106857698,0.11818480212730996,503055.0,-9533.3829430199
2016-09-30,2700,572500,0.0047161572052401,4722,5634.0,101.1,111.23,4500.0,-1.565608827364959,600.0,1400.0,2900.0,1900.0,0.0032485110990795,0.00390625,0.0046616299630284,0.0033604527767951,4620.0,4408.0,3913.0,3244.0,5650.3333,5683.0,5696.0,5734.0,110.03,111.02,102.29,110.4,-1.497152484767697,-1.3775664346573977,-1.4606990572825211,-1.3330396758085967,0.0034837822707708007,0.0011332070457518502,0.00334366488782205,0.0008416108552579523,0.003918628724904167,0.0015316739244075576,111.01666666666667,0.8991848160026527,109.77,2.2043865359770365,106.9875,3.8623264891886144,-1.5817076660211509,0.09364823278325549,-1.4681869449156426,0.13841897702106934,-1.4280137733154668,0.12360634332631366,495135.0,-8459.41053986066
2016-10-31,600,282000,0.002127659574468,4851,5622.0,101.2,113.79,4500.0,-1.3317627326066284,2700.0,700.0,900.0,1100.0,0.0047161572052401,0.0024866785079928,0.0030917210580556,0.0039243667499108,4722.0,4515.0,4074.0,3386.0,5634.0,5666.6667,5691.6667,5734.3333,111.23,111.79,105.86,108.74,-1.565608827364959,-1.682361685930796,-1.3345348516649598,-1.3117502250774729,0.0033641092929292005,0.0012981148650809706,0.0031829879738907835,0.0009799831593619503,0.0037689031269506,0.001616528256213492,111.68333333333334,1.920555475202396,111.09166666666665,1.7139476849261317,107.40833333333335,4.318783147923154,-1.4648413482464282,0.12022481510030535,-1.4677249250725872,0.13895788491311326,-1.4296814822762298,0.12201992548389204,500535.0,-8820.64013337418
2016-11-30,900,286600,0.0031402651779483,4977,5610.0,101.4,115.37,4500.0,-1.0780463383991614,600.0,600.0,800.0,1200.0,0.002127659574468,0.0032485110990795,0.0026126714565643,0.0042583392476933,4851.0,4620.0,4244.0,3525.0,5622.0,5650.3333,5687.3333,5734.6667,113.79,110.03,108.69,107.19,-1.3317627326066284,-1.497152484767697,-1.3518973851080467,-1.565608827364959,0.0033280273192188,0.0013044236130947127,0.003270920260788117,0.0009414889004177281,0.003675730287805183,0.001617974700714898,113.46333333333335,2.0892422868902374,112.205,1.989329032613032,108.09000000000002,4.889089894857443,-1.3251392994569164,0.2438487185975099,-1.4220830839544398,0.21094112203705878,-1.3890512748624133,0.15049577178558832,512055.0,-7487.170082714465
2016-12-31,1800,280200,0.006423982869379,5107,5598.0,101.9,114.58,4500.0,-1.2606965421388108,900.0,2700.0,1400.0,2300.0,0.0031402651779483,0.0047161572052401,0.00390625,0.0081272084805653,4977.0,4722.0,4408.0,3667.0,5610.0,5634.0,5683.0,5735.0,115.37,111.23,111.02,103.8,-1.0780463383991614,-1.565608827364959,-1.3775664346573977,-1.3252157454090103,0.0038973025405984337,0.0022459803293739993,0.003690542405684617,0.0016070886856232045,0.003533794820206325,0.001216991427535592,114.58,0.789999999998295,112.79833333333335,2.0933840227401723,108.98833333333334,5.017851465849753,-1.2235018710482006,0.13088386012249167,-1.4026047685346754,0.22102861353964456,-1.3836746745898967,0.15409318880729422,519165.0,-6047.839958419296
2017-01-31,1600,276500,0.0057866184448462,5237,5598.3333,101.4,118.61,4500.0,-0.8215065937159622,1800.0,600.0,700.0,900.0,0.006423982869379,0.002127659574468,0.0024866785079928,0.0033076074972436,5107.0,4851.0,4515.0,3752.0,5598.0,5622.0,5666.6667,5722.0,114.58,113.79,111.79,101.78,-1.2606965421388108,-1.3317627326066284,-1.682361685930796,-1.329188783094935,0.005116955497391167,0.0017412744805599643,0.004240532395160183,0.0016758867959341516,0.003740379065839875,0.0013752248891721807,116.18666666666667,2.1355171114582676,113.935,3.063264598430455,110.39083333333332,5.169662303606544,-1.0534164914179784,0.22062847667663815,-1.259128919832203,0.2757417200924011,-1.3413678254749823,0.22417071907606897,515610.0,-7057.379242893063
2017-02-28,1100,184500,0.0059620596205962,5355,5598.6667,102.1,120.16,4500.0,-0.5903766565493442,1600.0,900.0,600.0,500.0,0.0057866184448462,0.0031402651779483,0.0032485110990795,0.0026824034334763,5237.0,4977.0,4620.0,3830.0,5598.3333,5610.0,5650.3333,5709.0,118.61,115.37,110.03,101.43,-0.8215065937159622,-1.0780463383991614,-1.497152484767697,-1.3345809720628474,0.006057553644940467,0.00032923803536212917,0.004692790482079634,0.0017201923285997864,0.0040136837480998664,0.0014685764631824883,117.78333333333332,2.8803877053847233,115.62333333333333,3.2654780150330485,111.95166666666667,5.044215108478548,-0.8908599308013727,0.340499047396364,-1.1079996151291442,0.3560060259992088,-1.2793507991821904,0.3119682326520599,533745.0,-4599.067719769642
