date,BEV_Registrations,Total_Vehicle_Registrations,BEV_Share,Charging_Infrastructure,RHDI_per_head,CPI,Petrol_Price,PiCG_Amount_GBP,GT_Index,market_share,market_share_pct,bev_growth_rate,bev_growth_rate_annual,growth_acceleration,cumulative_bev,adoption_velocity,market_momentum,month,quarter,is_march,is_september,is_plate_month,policy_regime,policy_change,policy_introduction,policy_reduction,policy_removal,policy_stable,months_since_policy_change,pre_2016,policy_active,post_policy,real_income_index,income_growth,inflation_rate,high_inflation,fuel_cost_advantage,fuel_price_normalized,high_fuel_prices,economic_stress,year,time_trend,time_trend_squared,covid_period,interest_momentum,interest_volatility,high_interest,BEV_Share_lag_1,BEV_Share_lag_3,BEV_Share_lag_6,BEV_Share_lag_12,RHDI_per_head_lag_1,RHDI_per_head_lag_3,RHDI_per_head_lag_6,RHDI_per_head_lag_12,Petrol_Price_lag_1,Petrol_Price_lag_3,Petrol_Price_lag_6,Petrol_Price_lag_12,GT_Index_lag_1,GT_Index_lag_3,GT_Index_lag_6,GT_Index_lag_12,Charging_Infrastructure_lag_1,Charging_Infrastructure_lag_3,Charging_Infrastructure_lag_6,Charging_Infrastructure_lag_12,BEV_Share_rolling_mean_1,BEV_Share_rolling_std_1,BEV_Share_rolling_mean_3,BEV_Share_rolling_std_3,BEV_Share_rolling_mean_6,BEV_Share_rolling_std_6,BEV_Share_rolling_mean_12,BEV_Share_rolling_std_12,RHDI_per_head_rolling_mean_1,RHDI_per_head_rolling_std_1,RHDI_per_head_rolling_mean_3,RHDI_per_head_rolling_std_3,RHDI_per_head_rolling_mean_6,RHDI_per_head_rolling_std_6,RHDI_per_head_rolling_mean_12,RHDI_per_head_rolling_std_12,Petrol_Price_rolling_mean_1,Petrol_Price_rolling_std_1,Petrol_Price_rolling_mean_3,Petrol_Price_rolling_std_3,Petrol_Price_rolling_mean_6,Petrol_Price_rolling_std_6,Petrol_Price_rolling_mean_12,Petrol_Price_rolling_std_12,GT_Index_rolling_mean_1,GT_Index_rolling_std_1,GT_Index_rolling_mean_3,GT_Index_rolling_std_3,GT_Index_rolling_mean_6,GT_Index_rolling_std_6,GT_Index_rolling_mean_12,GT_Index_rolling_std_12,Charging_Infrastructure_rolling_mean_1,Charging_Infrastructure_rolling_std_1,Charging_Infrastructure_rolling_mean_3,Charging_Infrastructure_rolling_std_3,Charging_Infrastructure_rolling_mean_6,Charging_Infrastructure_rolling_std_6,Charging_Infrastructure_rolling_mean_12,Charging_Infrastructure_rolling_std_12,GT_x_Income,FuelPrice_x_Policy,Infrastructure_x_Momentum
2021-07-31,19800,225600,0.0877659574468085,24880,5929.0,111.3,132.71,2500.0,3.154046300854636,0.0877659574468085,8.77659574468085,-0.3486842105263158,0.546875,-0.7759142574746726,508732,0.2664771430820602,0.9060449378641476,7,3,0,0,0,Low_Grant,0.0,0,0,0,1,4.007884362680684,0,1,0,5327.044025157234,-0.0038642473118277,2.016498625114571,0,-0.0120828571428571,0.1995017121469068,0,0,2021,127,16129,0,2.6814255598669114,0.4472945941207938,1,0.1055555555555555,0.064118372379778,0.067047817047817,0.0461593941579516,5952.0,5935.3333,5911.6667,5788.0,129.75,125.48,116.64,111.39,2.655815584742901,2.259819490500266,1.1501366610685824,1.1154068641331905,24357.0,23295.0,21447.0,18663.0,0.0877659574468085,,0.0919812335816,0.012033754795672248,0.08025887885552406,0.015587657716797668,0.08246743413407227,0.028460705522729748,5929.0,,5941.555566666667,11.644426261650285,5934.388883333333,11.894767632745125,5909.583333333333,33.06410137910818,132.71,,129.87666666666667,2.7721712308828352,126.5,4.43972972150325,120.16083333333334,7.332679602404032,3.154046300854636,,2.6814255598669114,0.46035033422151084,2.4027605116465023,0.44729459412079386,1.7475921628326858,0.7884313315523858,24880.0,,24357.0,523.000000000002,23534.666666666668,1034.8448514953957,21849.916666666668,1981.0979260057338,18700.340517767137,331775.0,22068.536551557045
2021-08-31,17900,170100,0.1052322163433274,25404,5906.0,112.1,134.6,2500.0,3.266780001336659,0.1052322163433274,10.52322163433274,-0.0959595959595959,0.5431034482758621,0.2527246145667199,526632,0.2662930100854272,0.8929568984271011,8,3,0,0,0,Low_Grant,0.0,0,0,0,1,5.026281208935611,0,1,0,5268.510258697592,-0.0109880388041122,3.222836095764281,0,-0.0115428571428571,0.3188822390981435,0,0,2021,128,16384,0,3.025547295644732,0.5581245957546364,1,0.0877659574468085,0.082622187742436,0.0647668393782383,0.0609563846558066,5929.0,5943.6667,5919.3333,5833.0,132.71,127.17,120.15,113.1,3.154046300854636,2.2344147940031984,2.259900626094154,1.172824316811076,24880.0,23834.0,22074.0,19075.0,0.1052322163433274,,0.09951790978189713,0.010178773247606472,0.08700310834970558,0.016282701709317324,0.08615708677469901,0.028287930236062218,5906.0,,5929.0,22.999999999993012,5932.166666666667,15.855952264749282,5915.666666666667,22.82210411797395,134.6,,132.35333333333335,2.444592672273831,128.90833333333333,4.220025671327882,121.95249999999999,8.042859198749303,3.266780001336659,,3.0255472956447313,0.3251205550882561,2.5705737408535865,0.5581245957546364,1.9220884698764842,0.8764623980983346,25404.0,,24880.333333333332,523.5000795924828,24089.666666666668,986.6336030495416,22377.333333333332,2017.3241652939073,19293.60268789431,336500.0,22216.767632866275
2021-09-30,47700,318300,0.1498586239396795,25910,5883.0,112.4,134.89,2500.0,3.9156379429682,0.1498586239396795,14.985862393967947,1.6648044692737431,0.6678321678321679,1.7607640652333392,574332,0.2829002790766299,0.7809640828925831,9,3,0,1,1,Low_Grant,0.0,0,0,0,1,6.011826544021025,0,1,0,5233.985765124555,-0.006552989721533,3.024747937671868,0,-0.01146,0.3371998860906609,0,0,2021,129,16641,0,3.4454880817198315,0.6544923001425617,1,0.1052322163433274,0.1055555555555555,0.076724360630328,0.0662343677628531,5906.0,5952.0,5927.0,5878.0,134.6,129.75,123.74,113.32,3.266780001336659,2.655815584742901,1.85256627368386,0.9808699589037208,25404.0,24357.0,22768.0,19474.0,0.1498586239396795,,0.11428559924327181,0.032021049553356044,0.09919215223459749,0.0292552843609798,0.09312577478943453,0.03286404047537695,5883.0,,5906.0,22.999999999993012,5924.833333333333,25.78781150508964,5916.083333333333,22.106319129664204,134.89,,134.0666666666667,1.183821495553787,130.76666666666668,3.934242832701941,123.75,8.342934953381874,3.9156379429682,,3.4454880817198315,0.4110448769051805,2.9144190190676436,0.6544923001425617,2.166652468548524,0.9918146046969617,25910.0,,25398.0,515.0262129251317,24613.333333333332,978.6398043542441,22913.666666666668,2030.7659250697027,23035.69801848192,337224.99999999994,19839.61156180318
2021-10-31,30800,209400,0.1470869149952244,26725,5843.6667,113.6,138.64,2500.0,4.953192058703422,0.1470869149952244,14.70869149952244,-0.3542976939203354,0.961783439490446,-2.0191021631940784,605132,0.2909628838373479,0.7596705146576875,10,4,0,0,0,Low_Grant,0.0,0,0,0,1,7.030223390275952,0,1,0,5144.072799295775,-0.0171786798557791,4.124656278643446,1,-0.0103885714285714,0.5740660109939101,1,0,2021,130,16900,0,4.045203334336093,0.9654898432626182,1,0.1498586239396795,0.0877659574468085,0.064118372379778,0.0647155812036273,5883.0,5929.0,5935.3333,5886.6667,134.89,132.71,125.48,113.19,3.9156379429682,3.154046300854636,2.259819490500266,0.5363540050186045,25910.0,24880.0,23295.0,19907.0,0.1470869149952244,,0.13405925175941044,0.02500338118691702,0.11302024267050521,0.02896825873669137,0.09999005260540096,0.03492816336106282,5843.6667,,5877.555566666667,31.521285871027334,5909.555566666667,40.99358059952906,5912.5,29.54246548063741,138.64,,136.04333333333332,2.2534492080665105,132.96,4.063683058507432,125.87083333333332,8.643828548143153,4.953192058703422,,4.045203334336093,0.8506390537638422,3.363314447101503,0.9654898432626182,2.534722306355592,1.1402505008774824,26725.0,,26013.0,666.4960615037444,25185.0,1053.4700755122747,23481.833333333332,2066.5423398576168,28944.803492149633,346599.99999999994,19683.063034780684
2021-11-30,39900,219500,0.1817767653758542,27524,5804.3333,114.5,145.78,2500.0,4.439333544900272,0.1817767653758542,18.17767653758542,0.2954545454545454,1.122340425531915,0.6497522393748808,645032,0.2991297435169465,0.7585681303526707,11,4,0,0,0,Low_Grant,0.0,0,0,0,1,8.015768725361367,0,1,0,5069.28672489083,-0.0145383001607565,5.1423324150596805,1,-0.0083485714285714,1.0250591128096975,1,1,2021,131,17161,0,4.436054515523964,0.8641733710626586,1,0.1470869149952244,0.1052322163433274,0.082622187742436,0.0868360277136258,5843.6667,5906.0,5943.6667,5895.3333,138.64,134.6,127.17,112.6,4.953192058703422,3.266780001336659,2.2344147940031984,1.684983075853269,26725.0,25404.0,23834.0,20327.0,0.1817767653758542,,0.15957410143691939,0.019277948726645074,0.12954600560940824,0.03566682687883464,0.10790178074392,0.04176191747474026,5804.3333,,5843.666666666667,39.33335000000707,5886.333333333333,54.90881807344023,5904.916666666667,42.975242344324,145.78,,139.76999999999998,5.532241860222945,136.06166666666667,5.579854538127995,128.63583333333335,9.295114511821609,4.439333544900272,,4.436054515523964,0.518784829958454,3.7308009055843487,0.8641733710626586,2.764251512109509,1.2275313951501707,27524.0,,26719.666666666668,807.0132175704036,25800.0,1176.8913288829294,24081.583333333332,2111.5764665866027,25767.371524471695,364450.0,20272.733283675123
2021-12-31,52500,211400,0.2483443708609271,28348,5765.0,115.1,145.8,1500.0,2.322792286496702,0.2483443708609271,24.83443708609271,0.3157894736842106,0.3779527559055118,0.0203349282296652,697532,0.2398958876005597,0.7551510097115047,12,4,0,0,0,Low_Grant,-1000.0,0,1,0,0,0.0,0,1,0,5008.68809730669,-0.0119540737923923,5.402930402930406,1,-0.0083428571428571,1.026322398809182,1,1,2021,132,17424,0,3.905105963366798,0.9531409991678788,1,0.1817767653758542,0.1498586239396795,0.1055555555555555,0.1622657580919931,5804.3333,5883.0,5952.0,5904.0,145.78,134.89,129.75,114.08,4.439333544900272,3.9156379429682,2.655815584742901,1.029374866457959,27524.0,25910.0,24357.0,20761.0,0.2483443708609271,,0.1924026837440019,0.0514582422744267,0.15334414149363684,0.05744565250962935,0.1150749984746645,0.056677599966153874,5765.0,,5804.333333333333,39.33335000000707,5855.166666666667,62.69990671621655,5893.333333333333,58.99255422977801,145.8,,143.40666666666667,4.128066536931918,138.73666666666668,5.792031307466158,131.27916666666667,9.28968387595346,2.322792286496702,,3.905105963366798,1.3942023067186584,3.6752970225433153,0.9531409991678788,2.872036297112738,1.1127707082522253,28348.0,,27532.333333333332,811.5320901439053,26465.166666666668,1317.629753256385,24713.833333333332,2162.1845785027413,13390.897531653487,218700.00000000003,20784.776391299456
2022-01-31,26600,218200,0.1219065077910174,29013,5755.3333,114.9,145.05,1500.0,4.381631676062347,0.1219065077910174,12.19065077910174,-0.4933333333333333,1.062015503875969,-0.8091228070175439,724132,0.2539028867256691,0.7798456067320688,1,1,0,0,0,Low_Grant,0.0,0,0,0,1,1.0183968462549278,0,1,0,5008.993298520452,6.093436201926039e-05,5.412844036697262,1,-0.0085571428571428,0.9789491738285324,1,1,2022,133,17689,0,3.714585835819773,0.9506244446471964,1,0.2483443708609271,0.1470869149952244,0.0877659574468085,0.067047817047817,5765.0,5843.6667,5929.0,5911.6667,145.8,138.64,132.71,116.64,2.322792286496702,4.953192058703422,3.154046300854636,1.1501366610685824,28348.0,26725.0,24880.0,21447.0,0.1219065077910174,,0.1840092146759329,0.06324848754578548,0.15903423321767166,0.0509776003520335,0.11964655603659786,0.05462693592856939,5755.3333,,5774.888866666667,25.95365606158453,5826.222216666666,61.87898574667602,5880.30555,70.68017286840819,145.05,,145.54333333333335,0.4273562136407603,140.79333333333332,5.401783656040708,133.64666666666668,8.828417271241207,4.381631676062347,,3.7145858358197734,1.2056738113477632,3.8798945850779334,0.9506244446471963,3.141327548362218,1.0472722862112984,29013.0,,28295.0,745.9135338630095,27154.0,1400.8921443136867,25344.333333333332,2225.1809868508085,25217.75069357644,217575.00000000003,22107.063259640687
2022-02-28,27300,161700,0.1688311688311688,29609,5745.6667,115.8,147.57,1500.0,4.016574675364713,0.1688311688311688,16.88311688311688,0.0263157894736842,1.73,0.5196491228070176,751432,0.2748297193110084,0.7714245675486376,2,1,0,0,0,Low_Grant,0.0,0,0,0,1,1.938239159001314,0,1,0,4961.715630397237,-0.0094385568727313,6.141154903758017,1,-0.0078371428571428,1.1381232097635146,1,1,2022,134,17956,0,3.5736662126412533,0.9019431747682386,1,0.1219065077910174,0.1817767653758542,0.1052322163433274,0.0647668393782383,5755.3333,5804.3333,5906.0,5919.3333,145.05,145.78,134.6,120.15,4.381631676062347,4.439333544900272,3.266780001336659,2.259900626094154,29013.0,27524.0,25404.0,22074.0,0.1688311688311688,,0.17969401582770442,0.06391505603591317,0.16963405863231187,0.04363659891192459,0.12831858349100875,0.053368374642320325,5745.6667,,5755.333333333333,9.666650000025346,5799.5,54.745373787304985,5865.833333333333,79.22560949596838,147.57,,146.14000000000001,1.2939474487026688,142.955,5.008499775382061,135.93166666666664,8.562046095024964,4.016574675364713,,3.5736662126412533,1.0985585272395875,4.004860364082609,0.9019431747682386,3.287717052468098,1.0355743740995058,29609.0,,28990.0,630.8145527807701,27854.833333333332,1402.142277611814,25972.25,2280.882688984462,23077.89936030634,221355.0,22381.340978288623
2022-03-31,55200,347200,0.1589861751152073,30269,5736.0,117.1,160.23,1500.0,6.130141036336369,0.1589861751152073,15.89861751152073,1.021978021978022,0.8585858585858586,0.9956622325043376,806632,0.1958278878091769,0.546111191812102,3,1,1,0,1,Low_Grant,0.0,0,0,0,1,2.9566360052562417,0,1,0,4898.377455166525,-0.0127653779355431,7.038391224862872,1,-0.00422,1.9377832474368837,1,1,2022,135,18225,0,4.8427824625878095,1.2457148488230678,1,0.1688311688311688,0.2483443708609271,0.1498586239396795,0.076724360630328,5745.6667,5765.0,5883.0,5927.0,147.57,145.8,134.89,123.74,4.016574675364713,2.322792286496702,3.9156379429682,1.85256627368386,29609.0,28348.0,25910.0,22768.0,0.1589861751152073,,0.14990795057913117,0.02474452614173162,0.1711553171615665,0.042963212319460396,0.135173734698082,0.05138503292714596,5736.0,,5745.666666666667,9.666650000025346,5775.0,41.094475919663374,5849.916666666667,84.80936869349637,160.23,,150.95000000000002,8.134887829589605,147.1783333333333,7.0963016189187815,138.9725,10.167717295440479,6.130141036336369,,4.8427824625878095,1.1297281648664605,4.373944212977304,1.2457148488230678,3.6441816160224736,1.2169809758949262,30269.0,,29630.333333333332,628.271703431992,28581.333333333332,1319.7746272248232,26597.333333333332,2349.715198731838,35162.488984425414,240344.99999999997,16169.806278364527
2022-04-30,23500,221700,0.105999097880018,30838,5712.0,120.0,161.8,1500.0,4.522807428314915,0.105999097880018,10.5999097880018,-0.5742753623188406,0.5064102564102564,-1.5962533842968625,830132,0.1875338971782297,0.5910873479242532,4,2,0,0,0,Low_Grant,0.0,0,0,0,1,3.942181340341656,0,1,0,4760.0,-0.0282496513249651,8.99182561307903,1,-0.0037714285714285,2.0369511983963786,1,1,2022,136,18496,0,4.889841046671998,1.2177674483508407,1,0.1589861751152073,0.1219065077910174,0.1470869149952244,0.064118372379778,5736.0,5755.3333,5843.6667,5935.3333,160.23,145.05,138.64,125.48,6.130141036336369,4.381631676062347,4.953192058703422,2.259819490500266,30269.0,29013.0,26725.0,23295.0,0.105999097880018,,0.14460548060879805,0.03379453455616183,0.16430734764236546,0.050227213486404326,0.13866379515643534,0.04738696248912925,5712.0,,5731.222233333334,17.334415564506592,5753.05555,31.01067800566201,5831.3055583333335,88.77317605396195,161.8,,156.53333333333333,7.802065965713164,151.03833333333333,7.788194698816263,141.99916666666667,11.145018828919481,4.522807428314915,,4.889841046671998,1.1035515159298053,4.302213441245886,1.2177674483508407,3.8327639441736943,1.1568073204120037,30838.0,,30238.666666666668,615.0612435630593,29266.833333333332,1227.6917229770665,27225.916666666668,2394.4864873034176,25834.276030534795,242700.00000000003,17891.62293431922
2022-05-31,27600,227100,0.1215323645970938,31425,5688.0,120.8,165.84,1500.0,3.4876641077407484,0.1215323645970938,12.15323645970938,0.1744680851063829,0.295774647887324,0.7487434474252235,857732,0.1716241863217103,0.5850639574743979,5,2,0,0,0,Low_Grant,0.0,0,0,0,1,4.960578186596584,0,1,0,4708.609271523179,-0.0107963715287439,9.02527075812274,1,-0.0026171428571428,2.292134970292145,1,1,2022,137,18769,0,4.713537524130676,1.257658991852042,1,0.105999097880018,0.1688311688311688,0.1817767653758542,0.082622187742436,5712.0,5745.6667,5804.3333,5943.6667,161.8,147.57,145.78,127.17,4.522807428314915,4.016574675364713,4.439333544900272,2.2344147940031984,30838.0,29609.0,27524.0,23834.0,0.1215323645970938,,0.12883921253077305,0.027238761141549987,0.15426661417923873,0.05202592723009369,0.14190630989432348,0.04444345097778977,5688.0,,5712.0,23.999999999994145,5733.666666666667,28.828995511855023,5810.0,90.02614759342015,165.84,,162.62333333333333,2.894206857386076,154.38166666666666,9.248263440596299,145.22166666666666,12.023435323138626,3.4876641077407484,,4.713537524130676,1.331523396950824,4.143601868385965,1.257658991852042,3.937201386985157,1.0511345679731943,31425.0,,30844.0,578.0233559295013,29917.0,1150.6563344455678,27858.5,2419.5131553870015,19837.833444829375,248760.0,18042.202320595483
2022-06-30,38300,244200,0.1568386568386568,31992,5664.0,121.8,183.82,0.0,5.605727482453675,0.1568386568386568,15.68386568386568,0.3876811594202898,0.2598684210526316,0.2132130743139069,896032,0.1683284456943714,0.5915954425152862,6,2,0,0,0,No_Grant,-1500.0,0,1,1,0,0.0,0,0,1,4650.246305418719,-0.0123949477943366,9.433962264150942,1,0.0025199999999999,3.4278290838282564,1,1,2022,138,19044,0,4.538733006169779,0.9934502731996632,1,0.1215323645970938,0.1589861751152073,0.2483443708609271,0.1055555555555555,5688.0,5736.0,5765.0,5952.0,165.84,160.23,145.8,129.75,3.4876641077407484,6.130141036336369,2.322792286496702,2.655815584742901,31425.0,30269.0,28348.0,24357.0,0.1568386568386568,,0.1281233731052562,0.02605275865706413,0.1390156618421937,0.025666816471144268,0.14617990166791525,0.0430748379276938,5664.0,,5688.0,23.999999999995737,5716.833333333333,35.572615622450506,5786.0,87.0693452764853,183.82,,170.48666666666665,11.722360399396594,160.71833333333333,13.997873290849242,149.7275,15.365313430522114,5.605727482453675,,4.538733006169779,1.0591214910705917,4.690757734378795,0.9934502731996632,4.1830273784610545,1.0690092022701216,31992.0,,31418.333333333332,577.0288843145869,30524.333333333332,1118.1047655145544,28494.75,2418.9034752811267,31750.840460617615,0.0,18590.886781042867
2022-07-31,23000,215600,0.1066790352504638,32867,5668.3333,122.5,189.42,0.0,4.25274620183356,0.1066790352504638,10.66790352504638,-0.3994778067885117,0.1616161616161615,-0.7871589662088015,919032,0.1640956460058551,0.5740522218081247,7,3,0,0,0,No_Grant,0.0,0,0,0,1,1.0183968462549278,0,0,1,4627.210857142857,-0.0049535974576271,10.062893081761004,1,0.0041199999999999,3.781549163683775,1,1,2022,139,19321,0,4.44871259734266,1.002820405829172,1,0.1568386568386568,0.105999097880018,0.1219065077910174,0.0877659574468085,5664.0,5712.0,5755.3333,5929.0,183.82,161.8,145.05,132.71,5.605727482453675,4.522807428314915,4.381631676062347,3.154046300854636,31992.0,30838.0,29013.0,24880.0,0.1066790352504638,,0.12835001889540482,0.025765426778265068,0.1364777497521014,0.028313302948052125,0.14775599148488652,0.041041197867505166,5668.3333,,5673.444433333333,12.7903386570949,5702.333333333333,34.45449378851269,5764.277775,80.41142576949639,189.42,,179.6933333333333,12.31974566837087,168.11333333333332,15.683591000363116,154.45333333333335,18.12812648060941,4.25274620183356,,4.44871259734266,1.0725438153994955,4.66927682200733,1.0028204058291719,4.274585703542632,1.018735890185821,32867.0,,32094.666666666668,726.4615153835313,31166.666666666668,1181.456502232027,29160.333333333332,2432.659836226122,24105.98291230169,0.0,18365.078680085524
2022-08-31,23600,172300,0.1369704004643064,33752,5672.6667,123.1,175.17,0.0,3.389306435875441,0.1369704004643064,13.697040046430638,0.0260869565217392,0.3184357541899441,0.4255647633102509,942632,0.1742661920459664,0.5740585914034398,8,3,0,0,0,No_Grant,0.0,0,0,0,1,2.0367936925098555,0,0,1,4608.177660438668,-0.0041133195118628,9.812667261373775,1,4.857142857141866e-05,2.881457889051428,1,1,2022,140,19600,0,4.415926706720891,1.1113028709433208,1,0.1066790352504638,0.1215323645970938,0.1688311688311688,0.1052322163433274,5668.3333,5688.0,5745.6667,5906.0,189.42,165.84,147.57,134.6,4.25274620183356,3.4876641077407484,4.016574675364713,3.266780001336659,32867.0,31425.0,29609.0,25404.0,0.1369704004643064,,0.13349603085114234,0.025259658402764264,0.13116762169095766,0.023632730851955663,0.1504008401616348,0.03902481025927363,5672.6667,,5668.333333333333,4.333350000080988,5690.166666666667,28.459523928251283,5744.833333333333,70.64400868894366,175.17,,182.8033333333333,7.179194476634796,172.71333333333334,12.088698303236416,157.83416666666668,17.870197871587774,3.389306435875441,,4.415926706720891,1.1171846184987553,4.564732115425785,1.1113028709433208,4.284796239754197,1.0082769704818857,33752.0,,32870.333333333336,880.0047348357476,31857.166666666668,1294.30126580573,29856.0,2454.348830508409,19226.4057548863,0.0,18867.58372365686
2022-09-30,54700,329500,0.1660091047040971,34608,5677.0,123.8,166.5,0.0,2.8172322992180443,0.1660091047040971,16.600910470409712,1.3177966101694911,0.1467505241090145,1.291709653647752,997332,0.1453488704539454,0.6726843812465995,9,3,0,1,1,No_Grant,0.0,0,0,0,1,3.0223390275952693,0,0,1,4585.62197092084,-0.0048947091843851,10.142348754448394,1,-0.0024285714285714,2.3338234082751166,1,1,2022,141,19881,0,3.4864283123090143,0.9948862738425426,1,0.1369704004643064,0.1568386568386568,0.1589861751152073,0.1498586239396795,5672.6667,5664.0,5736.0,5883.0,175.17,183.82,160.23,134.89,3.389306435875441,5.605727482453675,6.130141036336369,3.9156379429682,33752.0,31992.0,30269.0,25910.0,0.1660091047040971,,0.13655284680628912,0.02966723864191329,0.13233810995577264,0.025394356085057645,0.1517467135586696,0.03928205858644906,5677.0,,5672.666666666667,4.333350000079055,5680.333333333333,17.562588141351483,5727.666666666667,57.89593768138784,166.5,,177.02999999999997,11.57265310981061,173.75833333333333,11.017285358320853,160.46833333333333,16.454288102792557,2.8172322992180443,,3.4864283123090143,0.7226683439255495,4.012580659239397,0.9948862738425426,4.193262436108351,1.0912783065662437,34608.0,,33742.333333333336,870.5402537122171,32580.333333333332,1434.089908850312,30580.833333333332,2467.3890813545563,15993.427762660838,0.0,22704.443235835224
2022-10-31,34200,237600,0.1439393939393939,35546,5713.0,126.2,163.61,0.0,2.4426067913004226,0.1439393939393939,14.39393939393939,-0.3747714808043876,0.1103896103896104,-1.692568090973879,1031532,0.143642721546941,0.633174765665995,10,4,0,0,0,No_Grant,0.0,0,0,0,1,4.040735873850197,0,0,1,4526.941362916006,-0.0127966518777494,11.09154929577465,1,-0.0032542857142857,2.1512785813496804,1,1,2022,142,20164,0,2.8830485087979683,1.134219934388882,1,0.1660091047040971,0.1066790352504638,0.105999097880018,0.1470869149952244,5677.0,5668.3333,5712.0,5843.6667,166.5,189.42,161.8,138.64,2.8172322992180443,4.25274620183356,4.522807428314915,4.953192058703422,34608.0,32867.0,30838.0,26725.0,0.1439393939393939,,0.14897296636926582,0.01515962481516578,0.1386614926323353,0.022024086028572816,0.1514844201373504,0.03932648464237972,5713.0,,5687.555566666667,22.14178770928706,5680.5,17.924224824412075,5716.777775,44.931891323640976,163.61,,168.42666666666668,6.016014738457783,174.05999999999997,10.642779712086703,162.54916666666668,14.953306389213763,2.4426067913004226,,2.8830485087979683,0.4767692149690688,3.665880553070316,1.134219934388882,3.984046997158101,1.1701523103216331,35546.0,,34635.333333333336,897.3122830616596,33365.0,1571.5159560117784,31315.916666666668,2527.473710260979,13954.612598699314,0.0,21912.912290168755
2022-11-30,49500,246400,0.2008928571428571,36454,5749.0,126.7,163.61,0.0,2.000441443253091,0.2008928571428571,20.089285714285708,0.4473684210526316,0.2406015037593984,0.8221399018570192,1081032,0.1563022111801149,0.6416983212253063,11,4,0,0,0,No_Grant,0.0,0,0,0,1,5.026281208935611,0,0,1,4537.4901341752175,0.0023302204321939,10.65502183406113,1,-0.0032542857142857,2.1512785813496804,1,1,2022,143,20449,0,2.420093511257185,1.3270691076695431,1,0.1439393939393939,0.1369704004643064,0.1215323645970938,0.1817767653758542,5713.0,5672.6667,5688.0,5804.3333,163.61,175.17,165.84,145.78,2.4426067913004226,3.389306435875441,3.4876641077407484,4.439333544900272,35546.0,33752.0,31425.0,27524.0,0.2008928571428571,,0.17028045192878272,0.028715980708526087,0.15188824138996251,0.03148001344465804,0.15307742778460062,0.04101597440965549,5749.0,,5713.0,35.999999999996035,5690.666666666667,33.5327377680783,5712.166666666667,37.3250798236964,163.61,,164.57333333333335,1.6685422779602852,173.68833333333336,11.01951980200004,164.035,13.990396381414483,2.000441443253091,,2.4200935112571855,0.40886056477816807,3.418010108989039,1.3270691076695431,3.7808059886875025,1.289592711796307,36454.0,,35536.0,923.0406274915493,34203.166666666664,1668.0223519684225,32060.083333333332,2622.3725710727945,11500.537857262021,0.0,22809.80852627474
2022-12-31,74600,230800,0.3232235701906412,37394,5785.0,127.2,155.29,0.0,1.9225378552452408,0.3232235701906412,32.32235701906412,0.507070707070707,0.4209523809523809,0.0597022860180753,1155632,0.1722423139623229,0.6492196131315241,12,4,0,0,0,No_Grant,0.0,0,0,0,1,6.044678055190539,0,0,1,4547.955974842767,0.0023065263742887,10.512597741094698,1,-0.0056314285714285,1.6257516055643368,1,1,2022,144,20736,0,2.121862029932917,0.893858049865872,1,0.2008928571428571,0.1660091047040971,0.1568386568386568,0.2483443708609271,5749.0,5677.0,5664.0,5765.0,163.61,166.5,183.82,145.8,2.000441443253091,2.8172322992180443,5.605727482453675,2.322792286496702,36454.0,34608.0,31992.0,28348.0,0.3232235701906412,,0.22268527375763073,0.09160723786882781,0.17961906028195992,0.07703538747351985,0.1593173610620768,0.05870735577991833,5785.0,,5749.0,35.999999999994444,5710.833333333333,47.68589416402541,5713.833333333333,40.232028650067505,155.29,,160.83666666666667,4.803554239658447,168.93333333333334,11.894006333724189,164.82583333333332,13.10620218087854,1.9225378552452408,,2.121862029932917,0.28049089773939223,2.8041451711209664,0.893858049865872,3.74745145274988,1.3351046668087378,37394.0,,36464.666666666664,924.0461748924283,35103.5,1693.5200914071218,32813.916666666664,2755.113343925903,11121.881492593719,0.0,23666.65177709658
2023-01-31,30000,234100,0.1281503630926954,38333,5765.6667,126.4,149.21,0.0,3.013424047863607,0.1281503630926954,12.81503630926954,-0.5978552278820375,0.1278195488721805,-1.1049259349527445,1185632,0.1635321560832642,0.6927482278947455,1,1,0,0,0,No_Grant,0.0,0,0,0,1,7.063074901445466,0,0,1,4561.445174050633,0.0029659915976498,10.008703220191473,1,-0.0073685714285714,1.241712661721203,1,1,2023,145,21025,0,2.312134448787312,0.5803924881892226,1,0.3232235701906412,0.1439393939393939,0.1066790352504638,0.1219065077910174,5785.0,5713.0,5668.3333,5755.3333,155.29,163.61,189.42,145.05,1.9225378552452408,2.4426067913004226,4.25274620183356,4.381631676062347,37394.0,35546.0,32867.0,29013.0,0.1281503630926954,,0.21742226347539792,0.09858146370971176,0.18319761492233186,0.07338146609990406,0.15983768233721662,0.05837235558236242,5765.6667,,5766.555566666667,18.016452563223364,5727.055566666667,46.88539783739257,5714.69445,41.29751239041541,149.21,,156.03666666666666,7.228978719939637,162.23166666666668,9.024070958645625,165.17249999999999,12.580021769745775,3.013424047863607,,2.312134448787312,0.608582425465581,2.597591478792641,0.5803924881892226,3.633434150399985,1.334444437255405,38333.0,,37393.666666666664,939.5000443498294,36014.5,1719.7827479072957,33590.583333333336,2896.266011713329,17374.398685746404,0.0,25904.627233896113
